"序号","代码","名称","最新价","涨跌幅","成交额","今开","市盈率(静)","总市值","流通市值","5日涨跌幅","10日涨跌幅","20日涨跌幅","60日涨跌幅","120日涨跌幅","250日涨跌幅","年初至今涨跌幅","所属行业","昨收","最高","最低"
"130","CVE","Cenovus能源","17.560","4.59%","218407355","16.820","82.441","35037187040","23756629518.8","3.66%","4.46%","9.05%","21.48%","53.19%","120.80%","43.24%","油气一体化","16.790","17.660","16.790"
"131","VWTR","Vidler Water Resouces","16.650","4.59%","2427945","15.840","9.250","304693268.4","264915236.25","4.26%","23.79%","37.95%","41.70%","51.36%","84.18%","37.83%","公用事业-受管制的水","15.920","16.670","15.840"
"132","QUAD","Quad/Graphics","6.850","4.58%","1634646","6.500","9.647","383419358.65","217669894.95","-2.56%","2.24%","22.98%","38.66%","61.56%","77.46%","71.25%","专业商业服务","6.550","6.890","6.500"
"133","SD","SandRidge Energy","17.410","4.56%","16306078","16.790","5.562","638886395.79","626738307.14","3.82%","1.28%","7.94%","42.59%","47.42%","347.56%","66.44%","油气E&P","16.650","17.685","16.790"
"134","SKIL","SKILLSOFT","5.530","4.54%","5291612","5.240","亏损","904370410.09","399618531.97","-8.90%","-13.19%","-8.14%","-32.15%","-56.32%","-44.81%","-39.56%","教育及培训服务","5.290","5.738","5.180"
"135","CACC","Credit Acceptance","561.480","4.51%","57240604","533.480","9.433","7924928045.4","3801817014.72","2.14%","6.49%","19.39%","-8.24%","-8.86%","54.71%","-18.35%","信贷服务","537.240","567.555","528.610"
"136","ZEST","Ecoark控股","2.320","4.50%","368406","2.220","亏损","61164709.68","55572918.08","-2.11%","-11.79%","-4.13%","-21.62%","-45.41%","-56.23%","4.04%","油气一体化","2.220","2.360","2.220"
"137","TECS","Direxion每日科技三倍做空ETF","35.370","4.49%","55719651","34.420","-","102573000","102573000","11.30%","10.02%","-19.39%","16.50%","-12.23%","-42.58%","26.46%","-","33.850","35.570","34.150"
"138","LBRT","Liberty Oilfield Services","15.830","4.49%","21100973","15.500","亏损","2945985462.77","2074500129.5","2.53%","0.76%","3.13%","28.70%","2.66%","36.70%","63.20%","石油和天然气设备和服务","15.150","16.110","15.240"
"139","BRCC","BRC","29.450","4.47%","68572662","28.000","亏损","5725989563.25","848275915.2","34.05%","47.62%","79.03%","191.87%","203.61%","0.00%","190.15%","包装食品","28.190","30.370","27.700"
"140","SRGA","Surgalign","0.272","4.46%","291519","0.270","亏损","54021041.753","44611567.111","-7.30%","-17.64%","-15.06%","-67.25%","-73.35%","-85.47%","-62.06%","医疗设备","0.260","0.280","0.256"
"141","EQRX","EQRx","4.460","4.45%","2936407","4.230","亏损","2174841462.9","1012423840.06","1.13%","10.12%","17.06%","-38.06%","-55.09%","0.00%","-34.60%","生物技术","4.270","4.530","4.070"
"142","GORO","黄金资源","2.370","4.41%","1621818","2.280","21.545","209362894.38","208618411.02","-0.42%","-2.07%","6.76%","41.71%","45.13%","-12.45%","52.61%","黄金","2.270","2.390","2.280"
"143","FTI","德希尼布FMC","7.860","4.38%","73862586","7.580","262.000","3554044999.5","3539046013.02","0.13%","-0.13%","5.22%","13.09%","1.81%","4.66%","32.77%","石油和天然气设备和服务","7.530","7.870","7.345"
"144","KGC","金罗斯黄金","6.210","4.37%","131799025","6.040","36.529","8033256000","7970963682.51","3.16%","8.38%","10.30%","8.03%","3.72%","-11.59%","7.47%","黄金","5.950","6.230","5.990"
"145","AKYA","Akoya Biosciences","10.510","4.37%","848981","10.120","亏损","393865497.59","151716894.8","-3.04%","-4.63%","6.81%","-17.89%","-19.03%","-47.45%","-31.35%","医疗器械及用品","10.070","11.120","9.715"
"146","GLOP","GasLog Partners","5.750","4.36%","1822235","5.500","亏损","303583905.75","216145944.25","-0.86%","2.86%","31.58%","25.59%","22.61%","118.36%","35.32%","油气中流","5.510","5.795","5.370"
"147","HES","赫斯","112.890","4.35%","301740586","108.370","62.370","34967172091.47","32098929576.57","3.58%","3.49%","19.32%","23.74%","27.53%","58.23%","53.08%","油气E&P","108.180","113.780","108.370"
"148","GUSH","Direxion每日标普油气出口与生产2倍做多","180.510","4.32%","214681472","174.910","-","1010856000","1010856000","1.79%","1.10%","21.97%","58.27%","64.29%","165.85%","105.66%","-","173.040","183.000","173.990"
"149","GLTO","Galecto","2.660","4.31%","284270","2.000","亏损","67196473.12","42374289.44","15.65%","13.19%","35.03%","0.38%","-21.99%","-56.25%","-12.21%","生物技术","2.550","2.700","2.000"
"150","SWN","美国西南能源","8.000","4.30%","293907386","7.850","亏损","8914555552","8077400824","8.84%","16.28%","44.40%","58.73%","64.61%","91.85%","71.67%","油气E&P","7.670","8.100","7.700"
"151","ACHC","阿卡迪亚医疗保健","73.960","4.29%","130969844","71.870","35.219","6649148222","6525826504.44","10.09%","12.25%","13.85%","33.00%","30.83%","25.63%","21.85%","医疗设施","70.920","74.860","71.250"
"152","CAH","卡地纳健康","61.900","4.24%","301622797","59.880","29.759","17150100164.8","17102740536.7","7.47%","7.72%","18.76%","20.80%","32.32%","5.53%","21.25%","医疗分销","59.380","62.150","59.580"
"153","VSCO","维多利亚的秘密","48.360","4.22%","90267437","46.930","6.735","4077414013.92","3535255131.72","-3.57%","-9.03%","3.11%","-13.98%","-7.78%","-12.07%","-12.93%","服装零售","46.400","49.140","45.020"
"154","SSRM","SSR Mining","22.810","4.20%","41903490","22.030","13.993","4844387891.24","4844387891.24","2.66%","3.31%","2.47%","32.53%","45.33%","50.52%","29.31%","黄金","21.890","23.018","22.030"
"155","HYPR","Hyperfine","3.490","4.18%","171946","3.330","亏损","245459898.01","159363597.78","-6.43%","6.08%","19.52%","-46.64%","-64.92%","-65.20%","-51.86%","医疗设备","3.350","3.740","3.325"
"156","IMPP","Imperial Petroleum","1.260","4.13%","22333464","1.170","亏损","88122159.72","86819075.28","-4.55%","-26.74%","-65.10%","-37.00%","215.00%","215.00%","-41.12%","油气E&P","1.210","1.320","1.130"
"157","IEZ","iShares安硕美国石油设备与服务ETF","19.950","4.12%","13833535","19.330","-","311220000","311220000","1.17%","-0.25%","1.61%","31.52%","29.87%","49.99%","54.98%","-","19.160","19.990","19.330"
"158","HOLI","和利时自动化","16.980","4.11%","7158414","16.210","11.630","1052104555.02","884942941.38","3.54%","0.16%","36.11%","21.51%","-12.36%","34.63%","23.06%","电气设备及零件","16.310","17.190","16.210"
"159","SQQQ","ProShares三倍做空纳斯达克指数ETF","37.200","4.09%","3172211724","36.290","-","3091320000","3091320000","10.12%","7.36%","-23.36%","17.35%","-1.72%","-33.03%","25.25%","-","35.740","37.440","36.055"
"160","SBLK","Star Bulk Carriers","28.300","4.08%","55066062","27.770","4.217","2894941651.4","1894634937.3","-6.79%","-3.81%","-6.07%","32.91%","39.96%","120.36%","33.73%","海运","27.190","28.680","27.500"
"161","EGO","埃氏金业","11.490","4.08%","19973689","11.080","亏损","2098914125.82","1908870628.86","-0.17%","-0.86%","0.79%","18.94%","21.20%","6.29%","22.89%","黄金","11.040","11.570","11.080"
"162","OIH","油服ETF-Market Vectors","292.150","4.07%","296304548","282.460","-","4090100000","4090100000","1.23%","-0.47%","1.69%","33.06%","30.98%","54.82%","58.06%","-","280.720","292.950","282.460"
"163","VINO","Gaucho Group","2.560","4.07%","18894","2.452","亏损","31283947.52","25263769.6","-5.54%","14.80%","8.94%","29.95%","-13.22%","-35.03%","20.19%","房地产-综合性","2.460","2.610","2.430"
"164","ESSA","萨万通金控","17.700","4.06%","27498","17.760","10.727","185662220.7","123740275.2","-0.45%","-0.64%","-3.33%","2.69%","11.10%","13.73%","2.81%","银行-区域","17.010","18.300","17.400"
"165","BHF","Brighthouse Financial","51.300","4.06%","31150664","49.510","亏损","3994734693.6","3962225268","-2.12%","-4.77%","11.01%","-9.60%","2.62%","9.24%","-0.97%","保险-人寿保险","49.300","51.585","49.090"
"166","PCG","太平洋煤电","12.840","4.05%","356688595","12.370","亏损","31653196325.04","18924924483.84","4.65%","7.18%","19.11%","2.64%","16.73%","8.91%","5.77%","公用事业-受管制的电力","12.340","13.050","12.290"
"167","NBR","纳伯斯实业","162.890","4.04%","19642392","157.120","亏损","1396187038.61","1319487350.09","-0.24%","1.57%","2.31%","61.98%","29.49%","74.61%","100.88%","油气钻井","156.560","164.040","157.000"
"168","BSM","Black Stone Minerals","14.950","4.04%","14111898","14.480","19.415","3126315310.95","2589053677.6","10.09%","11.15%","20.18%","27.81%","27.50%","64.34%","48.11%","油气E&P","14.370","15.000","14.425"
"169","AAU","Almaden Minerals","0.347","4.02%","151250","0.333","亏损","47547217.872","45684156.325","-3.75%","-5.07%","-12.59%","16.39%","-9.79%","-30.35%","15.69%","黄金","0.333","0.356","0.325"
"170","LNSR","LENSAR","7.500","4.02%","16882","7.245","亏损","82422900","40830495","2.74%","-5.42%","20.00%","23.56%","-0.40%","9.17%","25.21%","医疗设备","7.210","7.560","7.245"
"171","VAL","华仕伯","53.650","3.99%","55434605","51.960","亏损","4023753058.05","2620416273.65","-0.48%","0.88%","11.05%","29.53%","50.11%","8415.87%","49.03%","石油和天然气设备和服务","51.590","54.230","51.795"
"172","ERF","艾諾加能源","13.330","3.98%","32309606","12.860","14.811","3236105158.07","3048794477.45","4.30%","-3.82%","0.98%","14.16%","47.35%","143.39%","26.39%","油气E&P","12.820","13.380","12.810"
"173","PXD","先锋自然资源","254.110","3.98%","533333924","245.630","29.513","61719257051.65","61285012030.19","0.38%","-1.01%","9.30%","26.12%","38.84%","75.21%","42.09%","油气E&P","244.390","254.960","245.630"
"174","GEOS","Geospace Technologies","5.760","3.97%","128192","5.600","亏损","74774828.16","70398547.2","3.41%","-5.57%","-10.70%","-27.18%","-40.74%","-31.02%","-13.90%","石油和天然气设备和服务","5.540","5.890","5.600"
"175","WGO","温尼巴格实业","54.730","3.97%","47511687","52.750","6.609","1793855382.15","1745301553.19","3.13%","1.35%","-7.03%","-26.21%","-24.20%","-29.10%","-26.78%","休闲车","52.640","55.930","52.450"
"176","SWTX","SpringWorks Therapeutics","60.070","3.96%","50361744","57.470","亏损","2964083507.68","1729368925.96","5.57%","-3.67%","2.04%","-0.27%","2.61%","-17.37%","-3.08%","生物技术","57.780","61.620","57.270"
"177","BKD","布鲁克代尔高级护理","7.110","3.95%","14280358","6.840","亏损","1319477703.39","1107146632.86","-3.00%","1.57%","-1.11%","35.43%","7.40%","5.18%","37.79%","医疗设施","6.840","7.210","6.840"
"178","ABIO","方舟生物医药","2.380","3.93%","559941","2.370","亏损","34296140.34","27598898.88","8.18%","0.85%","12.80%","16.10%","-12.82%","-31.21%","10.70%","生物技术","2.290","2.440","2.290"
"179","PXJ","Invesco Dynamic Oil & Gas Services ETF","4.760","3.93%","2410010","4.590","-","72352000","72352000","1.06%","0.21%","3.48%","28.65%","21.21%","43.14%","49.69%","-","4.580","4.780","4.590"
"180","RRC","山脉资源","32.600","3.92%","105824058","31.810","20.248","8566475986.2","8453987436.8","3.33%","3.46%","18.42%","45.41%","37.73%","242.44%","82.84%","油气E&P","31.370","32.920","31.570"
"181","GFI","金田","15.380","3.92%","80192874","14.950","17.477","13653092812.24","13625750771.16","-4.59%","-1.73%","-7.74%","42.36%","68.42%","68.73%","41.45%","黄金","14.800","15.435","14.910"
"182","MAG","MAG Silver","16.980","3.92%","8190888","16.530","亏损","1659357798.96","1425841605.48","1.25%","-0.24%","-3.85%","8.29%","-0.82%","2.78%","8.36%","白银","16.340","17.250","16.310"
"183","CLDS","Direxion每日云计算两倍做空ETF","27.785","3.91%","233098","27.245","-","16670940","16670940","12.18%","4.52%","-16.87%","18.94%","75.57%","21.46%","35.77%","-","26.740","27.850","26.840"
"184","UONE","Urban One","6.920","3.90%","1580671","6.750","9.746","355277990","155323870.32","8.98%","4.61%","37.03%","33.59%","-18.49%","35.69%","48.82%","广播","6.660","7.165","6.650"
"185","MRO","马拉松石油","25.900","3.89%","413120345","25.080","21.583","18926817721.7","17534731519.9","0.58%","-0.54%","11.78%","38.89%","58.73%","136.95%","58.26%","油气E&P","24.930","26.030","25.060"
"186","XBIO","Xenetic Biosciences","1.070","3.88%","148233","1.030","亏损","14382186.72","13544611.05","3.88%","0.47%","14.56%","-15.08%","-37.43%","-51.14%","-17.05%","生物技术","1.030","1.120","1.000"
"187","CYTO","Altamira Therapeutics","1.070","3.88%","147203","1.032","亏损","16332759.27","15549895.91","0.94%","0.00%","13.24%","-38.51%","-40.88%","-71.31%","-41.05%","生物技术","1.030","1.091","1.030"
"188","TTI","脂鲤技术","4.020","3.88%","6316581","3.880","4.902","513133567.32","452440511.82","2.55%","4.69%","14.86%","28.03%","15.85%","48.89%","41.55%","石油和天然气设备和服务","3.870","4.165","3.880"
"189","BKR","Baker Hughes","37.520","3.88%","476023394","36.310","亏损","38550707755.28","36901293399.04","3.02%","-3.10%","-0.32%","41.33%","41.14%","89.93%","57.02%","石油和天然气设备和服务","36.120","37.595","36.280"
"190","SLB","斯伦贝谢","42.550","3.86%","444882606","41.330","32.234","59713890696.75","59534154050.35","2.06%","-2.59%","-0.82%","17.10%","25.48%","58.28%","42.51%","石油和天然气设备和服务","40.970","42.720","41.110"
"191","WOW","WideOpenWest","20.770","3.85%","40353453","20.020","2.230","1826202436.93","932374501.11","16.62%","18.28%","18.15%","-0.53%","5.49%","54.08%","-3.49%","娱乐","20.000","21.790","20.020"
"192","PHAS","PhaseBio Pharmaceuticals","1.350","3.85%","791151","1.300","亏损","65732296.5","38941133.4","11.57%","18.42%","26.17%","-43.51%","-64.94%","-59.21%","-48.28%","生物技术","1.300","1.400","1.280"
"193","MMLP","Martin Midstream","4.600","3.84%","636460","4.470","亏损","178649970","139792325.6","8.75%","-2.75%","24.32%","57.79%","32.99%","103.20%","73.21%","油气中流","4.430","4.650","4.449"
"194","SEAC","SeaChange International","1.220","3.83%","33083239","1.260","亏损","59994334.48","50214858.4","8.93%","-2.40%","7.96%","-26.95%","25.83%","2.52%","-23.75%","软件 - 应用","1.175","1.350","1.210"
"195","XES","SPDR标普油气设备与服务ETF","77.330","3.83%","11031366","74.820","-","347985000","347985000","0.18%","-0.26%","2.34%","32.29%","25.85%","46.59%","56.65%","-","74.480","77.600","74.820"
"196","PRTS","CarParts.com","7.100","3.80%","9329779","6.660","亏损","377002708.3","311100217.2","5.97%","2.45%","0.42%","-34.26%","-52.95%","-54.89%","-36.61%","互联网零售","6.840","7.170","6.660"
"197","CODI","Compass Diversified","24.370","3.79%","7812128","23.930","33.383","1692504249.66","1450412036.04","0.54%","0.87%","10.97%","-13.06%","-17.66%","5.99%","-19.60%","企业集团","23.480","25.000","23.690"
"198","MNOV","美第奇新星生物技术","3.020","3.78%","402869","3.000","亏损","148110602.92","126146991.54","16.15%","14.39%","34.22%","16.60%","-20.11%","-34.77%","12.69%","生物技术","2.910","3.160","3.000"
"199","DKS","迪克体育用品","104.050","3.76%","218215200","99.880","7.501","8308364510.55","5648955763.05","2.69%","-3.95%","-2.89%","-9.62%","-15.20%","34.98%","-9.11%","专业零售","100.280","104.910","99.880"
"200","EQX","Equinox Gold","8.560","3.76%","11979577","8.350","5.065","2591221867.6","2300913533.6","0.59%","-2.06%","8.08%","22.64%","10.59%","-0.35%","26.63%","黄金","8.250","8.660","8.290"
"201","AAP","Advance Auto Parts","225.740","3.75%","245222068","217.530","23.637","13792167483.46","13746870946.54","8.80%","4.71%","11.42%","-4.27%","2.62%","22.82%","-5.21%","专业零售","217.580","227.535","216.210"
"202","CVT","Cvent","6.920","3.75%","1194323","6.520","亏损","3329362129.4","410570284.72","-11.17%","8.63%","-7.61%","-12.18%","-30.31%","-33.40%","-15.30%","软件 - 应用","6.670","7.100","6.471"
"203","EGRX","Eagle制药","51.350","3.74%","7768720","49.640","亏损","651996136.35","593216869.7","0.12%","9.33%","1.18%","7.02%","-3.02%","18.40%","0.84%","药品制造商-专业和非专利","49.500","51.580","48.870"
"204","GRAB","Grab Holdings","3.610","3.74%","65531680","3.510","亏损","13505335192.41","6772732523.12","4.03%","9.39%","14.97%","-42.24%","-66.20%","-74.93%","-49.37%","资产管理","3.480","3.820","3.350"
"205","CHIR","Global X MSCI China Real Estate ETF","11.110","3.73%","113569","10.980","-","7777000","7777000","9.78%","13.37%","20.37%","-6.48%","-11.11%","-31.39%","3.83%","-","10.710","11.110","10.810"
"206","PARR","Par Pacific","14.210","3.72%","7592118","13.570","亏损","854848149.89","605088372.7","5.42%","15.34%","10.84%","-17.43%","-12.98%","-7.85%","-13.83%","油气炼制与营销","13.700","14.340","13.570"
"207","OI","欧伊诺","13.100","3.72%","10748262","12.580","14.086","2045553917.4","2020554506.2","-0.98%","-1.21%","11.02%","-0.98%","-11.73%","-10.34%","8.89%","包装和容器","12.630","13.205","12.580"
"208","TECK","泰克资源有限公司","41.000","3.72%","192982834","39.900","9.808","21922700000","19024000000","-2.82%","1.54%","-0.89%","21.38%","39.05%","92.19%","43.95%","其他工业金属和采矿","39.530","41.155","39.780"
"209","COCO","Vita Coco","9.210","3.72%","1691429","8.880","26.929","511692698.22","105915000","1.10%","5.02%","7.72%","-12.20%","-38.60%","-38.60%","-17.55%","饮料-不含酒精","8.880","9.370","8.830"
"210","WTTR","Select Energy","8.670","3.71%","2464696","8.380","亏损","1012246776","761406968.91","-1.81%","-7.17%","-7.77%","30.38%","32.16%","67.70%","39.17%","石油和天然气设备和服务","8.360","8.750","8.380"
"211","BHIL","Benson Hill","3.370","3.69%","1349363","3.240","亏损","602862703.7","505484912.51","-0.30%","-32.46%","-20.14%","-32.60%","-46.17%","-66.90%","-53.77%","农业投入","3.250","3.370","3.134"
"212","FANG","Diamondback Energy","141.990","3.68%","317302096","136.380","11.543","25210515760.53","23797116772.68","2.56%","-3.09%","9.50%","14.49%","31.10%","80.23%","32.24%","油气E&P","136.950","142.390","136.380"
"213","DDS","迪拉德百货","276.230","3.68%","50158781","269.210","6.595","5072158463.32","1319349338.33","1.67%","1.56%","2.48%","8.64%","29.58%","198.21%","12.82%","百货商店","266.430","285.020","268.000"
